,h3_index,n0,n1,n2,n3,n4,n5,waterbody_dist,waterway_dist,road_dist,hydro,index,theo_turbines,theo_pv,index_right_renamed,country,Vientiane road construction costs,Vientiane trucking transport and conversion costs,Vientiane trucking state,Vientiane pipeline transport and conversion costs,Vientiane trucking solar capacity,Vientiane trucking wind capacity,Vientiane trucking hydro capacity,Vientiane trucking electrolyzer capacity,Vientiane trucking battery capacity,Vientiane trucking H2 storage capacity,Vientiane trucking production cost,Ocean water costs,Freshwater costs,Lowest water cost,Vientiane trucking total cost,geometry,Vientiane trucking battery costs,Vientiane LCOH - trucking battery costs portion,Vientiane trucking electrolyzer costs,Vientiane LCOH - trucking electrolyzer portion,Vientiane trucking H2 storage costs,Vientiane LCOH - trucking H2 storage portion,Vientiane trucking wind costs,Vientiane LCOH - trucking wind portion,Vientiane trucking solar costs,Vientiane LCOH - trucking solar portion,Vientiane trucking hydro costs,Vientiane LCOH - trucking hydro portion
0,85414d57fffffff,135,563,738,590,661,392,0.0,0.0,0.0,10.5,0,221.0,2044.0,92,Laos,0.0,0.3470728339651986,NH3,0.8415648684913494,255.73554422018762,0.0,10.5,128.4160850455013,34.786669381749974,834.8000769847949,6.266209888622462,0.009849,0.005691,0.005691,6.61897372258766,"POLYGON ((103.46453415731271 19.04273848615606, 103.44104201809543 19.134827909727342, 103.34485783048741 19.16330743869943, 103.272190176572 19.099668508974013, 103.29574655634124 19.007551711053523, 103.39190643925204 18.979101163936935, 103.46453415731271 19.04273848615606))",663979.7340583807,0.11648767264182118,8296037.840312148,1.4554452351424823,2242230.6320569427,0.39337379509770926,0.0,0.0,22048333.18178782,3.8681286283838276,2445509.8633114267,0.4290368181248117
1,85416b53fffffff,110,602,549,45,705,929,0.0,0.0,0.0,,1,53.0,367.0,92,Laos,0.0,0.3763123563164525,NH3,1.0089688248786177,367.0,0.0,0.0,143.93791653173378,36.15896881132867,1817.2311828242248,8.16469369535603,0.009849,0.005691,0.005691,8.546697051672483,"POLYGON ((104.46562449030709 18.230857510365563, 104.44259708776852 18.32321885214335, 104.34718713024516 18.352094834495773, 104.27482562486274 18.288575767012986, 104.29791884388544 18.19618327223959, 104.39330783507414 18.16734094692448, 104.46562449030709 18.230857510365563))",690173.0726703882,0.12108299520533125,9298791.516497705,1.6313669327188955,4880990.713818254,0.8563141603189919,0.0,0.0,31641038.801978834,5.551059438943655,0.0,0.0
2,85414c07fffffff,408,496,244,234,603,473,11.131949,0.0,0.0,,2,86.0,1304.0,94,Other,0.0,0.38175319889280396,NH3,1.0755941001454836,375.62287533165414,0.0,0.0,138.49722748016418,39.694159635408944,1599.638730622482,8.14274642899495,0.009849,0.005691,0.005691,8.530190627887755,"POLYGON ((104.25779104913194 19.060768384375073, 104.23461679535319 19.152786942433426, 104.13883692573269 19.181629419571372, 104.06625314617358 19.11842167438019, 104.08949318256275 19.026372483571347, 104.18525130107768 18.997561619020775, 104.25779104913194 19.060768384375073))",757649.9281709583,0.1329210400299927,8947307.8045219,1.5697031236003334,4296548.432268225,0.7537804267137236,0.0,0.0,32384463.14245157,5.681484761833609,0.0,0.0
3,85414c07fffffff,408,496,244,234,603,473,11.131949,0.0,0.0,,2,86.0,1304.0,92,Laos,0.0,0.38175319889280396,NH3,1.0755941001454836,355.66869006533625,0.0,0.0,133.85733057480394,31.25702935052544,1705.14444684698,7.8096063520688315,0.009849,0.005691,0.005691,8.197050550961636,"POLYGON ((104.25779104913194 19.060768384375073, 104.23461679535319 19.152786942433426, 104.13883692573269 19.181629419571372, 104.06625314617358 19.11842167438019, 104.08949318256275 19.026372483571347, 104.18525130107768 18.997561619020775, 104.25779104913194 19.060768384375073))",596608.8275902898,0.1046682153667175,8647557.5023041,1.517115351281421,4579931.430542654,0.8034967422004656,0.0,0.0,30664105.784758277,5.37966768153654,0.0,0.0
4,8541496bfffffff,388,90,804,750,619,671,11.131949,0.0,0.0,,3,232.0,2394.0,92,Laos,0.0,0.3997629873322675,NH3,1.2961311025378406,332.1617740032838,0.0,0.0,136.63729309506132,27.809479767205094,1103.5706790588374,7.190172895568137,0.009849,0.005691,0.005691,7.5956268829004046,"POLYGON ((102.26097235524003 20.243631533495652, 102.23691715540762 20.33517132182632, 102.13979963856569 20.363087480750554, 102.0667658012852 20.299440708995046, 102.0908832373495 20.207877959955113, 102.18797237206779 20.179984887561115, 102.26097235524003 20.243631533495652))",530804.7970185373,0.09312364859974338,8827150.847285243,1.5486229556640776,2964134.826344388,0.5200236537446294,0.0,0.0,28637448.446245305,5.0241137624991765,0.0,0.0
5,85414b53fffffff,536,271,380,193,0,0,22.263898,0.0,0.0,,4,64.0,884.0,94,Other,0.0,0.4418673882197806,NH3,1.6210705990046057,342.13225318116,0.0,0.0,126.22781230135882,38.15501487057172,1939.7233761422863,7.651932163026124,0.009849,0.005691,0.005691,8.099490551245905,"POLYGON ((103.13781329608486 21.001661467487885, 103.11404023777558 21.092749193380257, 103.01707847398073 21.12110634647957, 102.9439155450863 21.058350811430984, 102.96775300523103 20.967236369084052, 103.06468908584779 20.93890412350282, 103.13781329608486 21.001661467487885))",728271.9811068418,0.1277670142292705,8154669.307827319,1.4306437382153192,5209998.527326878,0.9140348293555927,0.0,0.0,29497056.943633597,5.174922270812912,0.0,0.0
6,85414b53fffffff,536,271,380,193,0,0,22.263898,0.0,0.0,,4,64.0,884.0,92,Laos,0.0,0.4418673882197806,NH3,1.6210705990046057,334.6001981162986,24.19376125833042,0.0,130.74416029635012,31.277003228736547,1619.2196495841902,8.151665245896131,0.009849,0.005691,0.005691,8.599223634115912,"POLYGON ((103.13781329608486 21.001661467487885, 103.11404023777558 21.092749193380257, 103.01707847398073 21.12110634647957, 102.9439155450863 21.058350811430984, 102.96775300523103 20.967236369084052, 103.06468908584779 20.93890412350282, 103.13781329608486 21.001661467487885))",596990.0727792783,0.10473510048759267,8446438.005285973,1.481831228997539,4349141.786665539,0.7630073309939542,4196528.30488416,0.7362330359445894,28847678.07015697,5.060996152659118,0.0,0.0
7,85416b67fffffff,883,467,433,505,906,0,0.0,0.0,0.0,,5,601.0,2270.0,92,Laos,0.0,0.33770324380608785,NH3,0.7268305208736181,334.60019811629815,24.193761258330788,0.0,130.74416029634978,31.277003228737176,1619.2196495841874,8.151665245896133,0.009849,0.005691,0.005691,8.495059489702221,"POLYGON ((103.72432614459005 18.368422070158395, 103.70098863750367 18.46079333903107, 103.60514409597941 18.489356527151195, 103.53266051504848 18.42551746882218, 103.55606249333941 18.33311805427139, 103.65188366906361 18.304585791148348, 103.72432614459005 18.368422070158395))",596990.0727792903,0.10473510048759478,8446438.00528595,1.481831228997535,4349141.786665532,0.7630073309939529,4196528.304884224,0.7362330359446008,28847678.070156932,5.0609961526591105,0.0,0.0
8,854168dbfffffff,60,565,256,404,874,93,11.131949,0.0,0.0,,6,952.0,3873.0,92,Laos,0.0,0.43177309267803504,NH3,1.4974619465475303,345.2780924962635,0.0,0.0,138.43919703284135,30.23996448166958,1509.6722490411391,7.608737571581356,0.009849,0.005691,0.005691,8.046201664259392,"POLYGON ((105.52427574727345 17.136541271161747, 105.5017672297386 17.229187947470916, 105.40730325578798 17.258382998757913, 105.33536531387875 17.194892307475403, 105.35794104402771 17.102210593855542, 105.45238757954839 17.073054560390435, 105.52427574727345 17.136541271161747))",577195.9181872032,0.10126244178722864,8943558.875509541,1.56904541675606,4054903.0294686886,0.7113864963980155,0.0,0.0,29768276.627104934,5.222504671421918,0.0,0.0
9,8564b047fffffff,755,908,667,0,0,0,0.0,0.0,0.0,,7,69.0,212.0,91,Other,0.0,0.33165529413497463,NH3,0.6527709784436525,0.0,0.0,0.0,0.0,0.0,0.0,,0.009849,0.005691,0.005691,,"POLYGON ((101.82088245611801 17.81263913259082, 101.79684921014682 17.90534717732523, 101.70031017485364 17.933040934619232, 101.62783380964 17.868001566429445, 101.65192737507462 17.775273638998726, 101.748437083902 17.74760490690724, 101.82088245611801 17.81263913259082))",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
